Satactdt,var3,var15,imp_ent_var16_ult1,imp_op_var39_comer_ult1,imp_op_var39_comer_ult3,imp_op_var40_comer_ult1,imp_op_var40_comer_ult3,imp_op_var40_efect_ult1,imp_op_var40_efect_ult3,imp_op_var40_ult1,imp_op_var41_comer_ult1,imp_op_var41_comer_ult3,imp_op_var41_efect_ult1,imp_op_var41_efect_ult3,imp_op_var41_ult1,imp_op_var39_efect_ult1,imp_op_var39_efect_ult3,imp_op_var39_ult1,imp_sal_var16_ult1,ind_var1_0,ind_var1,ind_var2_0,ind_var2,ind_var5_0,ind_var5,ind_var6_0,ind_var6,ind_var8_0,ind_var8,ind_var12_0,ind_var12,ind_var13_0,ind_var13_corto_0,ind_var13_corto,ind_var13_largo_0,ind_var13_largo,ind_var13_medio_0,ind_var13_medio,ind_var13,ind_var14_0,ind_var14,ind_var17_0,ind_var17,ind_var18_0,ind_var18,ind_var19,ind_var20_0,ind_var20,ind_var24_0,ind_var24,ind_var25_cte,ind_var26_0,ind_var26_cte,ind_var26,ind_var25_0,ind_var25,ind_var27_0,ind_var28_0,ind_var28,ind_var27,ind_var29_0,ind_var29,ind_var30_0,ind_var30,ind_var31_0,ind_var31,ind_var32_cte,ind_var32_0,ind_var32,ind_var33_0,ind_var33,ind_var34_0,ind_var34,ind_var37_cte,ind_var37_0,ind_var37,ind_var39_0,ind_var40_0,ind_var40,ind_var41_0,ind_var41,ind_var39,ind_var44_0,ind_var44,ind_var46_0,ind_var46,num_var1_0,num_var1,num_var4,num_var5_0,num_var5,num_var6_0,num_var6,num_var8_0,Tuition,TuitionIS,Enroll,Choice
2,193,95,52,24,420,520,430,410,510,540,16,21,15,20,16,22,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,0,1,139,1,139,1,139,1,25,50,1,1,1,1,2,1,640,1,19,3600,4340,0,80,37720,0,0,0,0,0,37720,0,0,0,0,0,0,0,0,0,0,0,0,0,956,170,37720,22278,198,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,0,2,0,2,0,2,0,1,0,0,1,1,1,1,1,1,292,1,19,0,0,7314,0,16005,14917,15013,16005,7603,7699,14917,2013,2013,0,399,399,0,1614,1614,0,9,50,40,1,1357,3648,15013,1824,1649,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,185,1,185,1,185,1,185,4,60,0,1,1,2,2,2,1,1640,1,19,0,0,12935,234,59285,0,0,0,0,0,59285,0,0,0,0,0,0,0,0,0,0,0,0,0,1753,0,59285,44040,459,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,50,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,18661,18661,18661,9551,9551,0,2536,2536,0,1236,1236,0,1300,1300,0,2,22,75,1,2469,1689,0,4164,211,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,0,0,1,1,2,2,2,2,0,3,0,0,0,0,0,0,25490,25490,25490,19241,19241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,11880,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,0,2,0,2,0,2,0,1,7,0,1,1,1,1,1,2,0,3,0,0,0,0,0,0,16234,16234,19786,8755,8755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4521,4585,0,2371,2393,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,5,10,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,26199,26199,26199,18765,18765,0,457,457,0,288,288,0,169,169,0,0,39,61,0,495,258,0,14000,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,0,0,1,1,1,1,1,1,98,3,0,3200,0,0,0,21897,15149,17581,21897,9730,12162,15149,0,0,0,0,0,0,0,0,0,0,0,0,0,1346,1099,17581,5098,497,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,0,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,12622,12622,12622,7102,7102,0,263,263,0,138,138,0,125,125,0,1,45,49,5,329,207,0,2660,119,0
2,143,92,12,8,440,550,440,450,530,540,17,25,15,23,16,25,7,9,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,0,1,363,2,0,1,363,1,25,45,1,1,1,1,2,1,411,2,0,0,0,11440,0,42572,35132,35132,35132,31832,31832,42572,0,0,0,0,0,0,0,0,0,0,0,0,0,1624,746,42572,28532,152,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,40,0,1,1,1,1,2,1,191,1,19,0,0,11800,0,38482,38482,38482,38482,28056,28056,38482,0,0,0,0,0,0,0,0,0,0,0,0,0,1143,578,38482,19987,295,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,2,0,2,0,2,0,2,0,1,30,35,1,1,1,1,2,2,0,3,0,0,0,0,224,0,19807,19807,19807,11140,11140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,606,0,5100,258,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,2,2,0,3,0,0,0,0,0,0,9500,9500,9500,8500,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,6400,43,0
2,1628,50,1626,50,550,660,570,530,650,670,24,29,24,30,24,29,7,8,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,108,1,108,1,108,1,108,1,50,40,1,1,1,1,2,1,5209,1,19,4964,4312,0,1265,49038,51432,51432,51432,40464,40464,49038,1810,299,1511,1488,224,1264,322,75,247,1,96,2,0,14730,634,49038,30586,3209,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,50,0,1,1,1,1,2,1,172,1,19,5306,3296,0,29,43277,43277,43277,43277,32426,32426,43277,14,14,0,14,14,0,0,0,0,1,92,8,0,184,2,43277,29510,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,0,0,1,1,1,1,1,2,0,3,0,0,0,0,0,0,16092,16092,22236,11607,11607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,1070,0,2208,143,0
2,340,89,39,10,430,550,440,430,520,560,18,24,18,25,17,25,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,366,1,363,1,363,2,0,1,0,0,1,1,1,2,2,1,708,1,19,5200,5880,0,217,45720,43938,43938,43938,34440,34440,45720,488,488,0,179,179,0,309,309,0,2,71,27,0,1403,423,45720,28900,376,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,31700,31700,31700,18398,18398,0,513,513,0,298,298,0,215,215,0,0,32,68,0,443,315,0,11700,88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,31700,31700,31700,18398,18398,0,398,398,0,172,172,0,226,226,0,0,26,74,0,260,281,0,11700,55,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,0,0,1,1,2,2,2,1,25,1,21,0,0,4100,64,15200,23776,23776,23776,12900,12900,15200,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,15200,7100,99,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,0,0,1,1,2,2,2,1,150,3,0,4500,0,0,41,16000,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,16000,7500,48,0
2,72,26,194,69,440,590,470,0,0,560,20,25,20,27,18,24,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,315,1,334,1,334,1,334,1,25,25,1,1,1,1,2,1,556,1,20,0,0,6890,123,33375,0,0,0,0,0,33375,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,2195,33375,19200,260,0
2,158,26,565,93,500,600,490,0,0,600,22,27,22,28,21,26,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,2,0,1,145,1,145,1,145,1,25,25,1,1,1,1,2,1,1135,1,16,5990,3780,0,239,50420,50420,50420,50420,40310,40310,50420,0,0,0,0,0,0,0,0,0,0,0,0,0,2656,946,50420,31990,602,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,2,0,2,0,2,0,2,0,2,34,0,1,1,1,1,1,2,0,3,0,0,0,0,0,0,17017,17017,22207,7648,7648,0,4832,4832,0,1522,1522,0,3310,3310,0,11,53,36,0,6507,6977,0,3523,749,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,2,0,1,310,1,310,2,0,1,50,75,1,1,1,1,2,2,0,3,0,0,0,0,0,0,20250,20250,20250,9495,9495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5772,4170,0,6000,148,0
2,0,0,19,100,0,0,0,0,0,0,23,25,22,24,21,25,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,45,50,1,1,1,2,2,2,0,3,0,0,0,0,1,0,32464,32464,32464,25414,25414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,51,0,20245,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,18032,18032,18032,8408,8408,0,1436,1436,0,716,716,0,720,720,0,2,38,60,0,1291,1143,0,3488,47,0
2,194,64,83,27,420,560,450,0,0,570,20,24,19,26,19,25,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,0,1,139,1,139,1,139,1,35,0,1,1,1,1,2,1,736,1,19,6137,4266,0,161,40472,38657,38657,38657,31034,31034,40472,0,0,0,0,0,0,0,0,0,0,0,0,0,1590,116,40472,27622,290,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,0,0,1,1,1,1,1,2,0,3,0,0,0,0,0,0,11682,11682,14106,7882,7882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,592,0,2448,268,0
2,612,49,974,77,540,640,530,0,0,630,24,29,25,32,23,28,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,2,0,1,126,1,126,1,126,1,50,50,1,1,1,1,2,1,2710,1,20,5450,4220,0,502,41450,41450,41450,41450,31780,31780,41450,1288,494,794,686,265,421,602,229,373,1,90,9,0,5787,878,41450,24900,1251,0
2,151,49,229,74,550,700,560,0,0,670,24,30,24,32,23,28,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,182,1,182,1,182,1,182,1,35,0,1,1,1,2,2,1,1144,1,20,3854,4008,0,133,48236,45074,45074,45074,40374,40374,48236,15,15,0,4,4,0,11,11,0,4,95,1,0,1261,69,48236,38194,289,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,0,1,1,2,2,2,2,0,3,0,0,0,0,14,0,25435,25435,25435,16656,16656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,10425,148,0
2,0,0,718,93,0,0,0,0,0,0,20,23,18,23,18,24,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,155,1,155,1,155,1,155,1,20,20,1,1,1,1,2,1,1432,2,0,4380,2590,0,336,18539,18539,18539,18539,11569,11569,18539,0,0,0,0,0,0,0,0,0,0,0,0,0,3574,1453,18539,7145,749,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,20800,20800,20800,8100,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,325,0,2970,348,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,161,1,161,1,161,1,161,1,25,0,1,1,1,1,2,1,2650,1,20,0,0,8104,0,30458,54982,54982,54982,46382,46382,30458,0,0,0,0,0,0,0,0,0,0,0,0,0,2871,46,30458,16354,715,0
2,76,16,403,83,500,653,480,0,0,630,21,27,21,28,20,26,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,320,1,320,1,320,1,320,1,50,100,1,1,1,2,2,1,1372,1,18,4650,3650,0,224,38300,31350,31350,31350,25350,25350,38300,93,41,52,51,28,23,42,13,29,14,84,2,0,1767,382,38300,22550,478,0
2,0,0,581,95,0,0,0,0,0,0,19,24,19,25,18,26,7,8,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,359,1,359,1,359,1,359,1,40,40,1,1,1,1,2,1,786,2,0,5520,2520,0,266,35987,38917,38917,38917,29517,29517,35987,3575,1066,2509,971,457,514,2604,609,1995,1,70,29,0,3520,2996,35987,23217,608,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,0,2,0,2,0,2,0,1,25,0,1,1,1,1,2,1,60,2,0,10200,2000,0,0,32265,26865,26865,26865,20065,20065,32265,79,79,0,67,67,0,12,12,0,4,79,17,0,399,76,32265,16950,182,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,2,0,2,0,2,0,2,0,1,35,0,1,1,1,2,2,1,660,1,19,3698,3730,0,0,28822,26094,26094,26094,19794,19794,28822,0,0,0,0,0,0,0,0,0,0,0,0,0,646,61,28822,14614,215,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,60,60,1,1,1,2,2,1,661,1,19,6850,5920,0,72,60540,59930,59930,59930,47770,47770,60540,124,5,119,111,5,106,13,0,13,2,98,1,0,809,17,60540,43070,178,0
2,884,90,290,30,530,620,593,540,640,670,25,29,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,153,1,153,1,153,1,153,1,50,50,1,1,1,1,2,1,4000,1,17,7790,5170,0,569,54888,54888,54888,54888,45948,45948,54888,0,0,0,0,0,0,0,0,0,0,0,0,0,4785,862,54888,38130,845,0
2,67,17,310,79,540,660,525,500,610,625,22,27,22,28,21,25,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,2,0,1,314,1,314,1,314,1,0,0,1,1,1,2,2,1,1389,1,21,3102,2864,0,173,30396,30396,30396,30396,24430,24430,30396,129,129,0,120,120,0,9,9,0,4,88,8,0,1601,57,30396,20900,365,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,0,2,0,2,0,2,0,1,0,0,1,1,1,1,1,2,0,3,0,0,0,0,0,0,16447,19842,20154,9419,12814,0,4695,4695,0,1543,1543,0,3152,3152,0,0,72,28,0,9696,7319,0,6480,3343,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,0,0,1,1,1,1,1,2,0,3,0,0,0,0,0,0,18388,18388,22948,7228,7228,0,2297,2297,0,208,208,0,2089,2089,0,3,56,40,1,820,4919,0,1104,734,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,2,0,2,0,2,0,2,0,2,50,0,1,1,1,1,2,1,215,3,0,9000,0,0,0,40005,44370,44370,44370,30670,30670,40005,0,0,0,0,0,0,0,0,0,0,0,0,0,4246,618,40005,21900,561,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,2,0,2,0,2,0,2,0,2,50,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,44370,44370,44370,30670,30670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2387,491,0,21900,443,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,150,150,1,1,1,1,2,1,770,2,0,0,0,16950,684,57131,57131,57131,57131,40181,40181,57131,705,677,28,546,518,28,159,159,0,1,84,15,0,4124,398,57131,35450,681,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,40,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,25373,25373,25373,18399,18399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,352,0,9180,270,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,10,0,1,1,1,1,1,2,0,3,0,0,0,0,0,0,19705,19705,25321,10103,10103,0,1044,1044,0,258,258,0,786,786,0,5,53,42,1,922,1581,0,624,495,0
2,316,51,302,49,520,630,520,510,620,620,24,29,24,30,23,27,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,2,0,1,368,1,368,1,368,1,50,25,1,1,1,1,2,1,1848,2,0,5456,4223,0,202,41749,40397,40397,40397,31970,31970,41749,120,15,105,10,7,3,110,8,102,1,98,1,0,2011,155,41749,27450,613,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,0,0,1,1,2,2,2,2,0,1,18,0,3400,0,20,14500,23776,23776,23776,12900,12900,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,14500,7100,16,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,0,0,1,1,2,2,2,2,0,3,0,0,0,0,14,0,23976,23976,23976,13100,13100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,7300,12,0
2,28,21,110,84,400,510,440,410,470,590,18,25,17,24,18,25,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,309,1,309,1,309,1,309,4,0,0,1,1,1,1,2,1,438,1,19,3550,3336,0,70,34110,31324,31324,31324,26524,26524,34110,26,26,0,22,22,0,4,4,0,9,87,4,0,552,62,34110,22024,127,0
2,179,67,135,51,380,480,390,360,470,510,16,22,15,22,16,22,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,194,1,194,1,194,1,194,4,0,0,1,1,1,2,2,1,895,1,19,5000,4546,0,175,38226,0,0,0,0,0,38226,27,13,14,14,12,2,13,1,12,2,97,2,0,816,26,38226,23880,262,0
2,10,7,123,90,0,0,0,0,0,0,20,27,19,28,20,26,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,2,0,1,354,1,354,1,354,1,0,0,1,1,1,1,2,1,513,1,20,3310,3950,0,68,33130,33130,33130,33130,26070,26070,33130,26,26,0,16,16,0,10,10,0,3,92,4,0,568,30,33130,22810,133,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,25,0,1,1,1,1,2,2,0,3,0,0,0,0,0,0,19018,19018,19018,9354,9354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,22,0,6750,7,0
2,160,71,105,47,460,570,460,430,550,590,20,26,18,27,19,27,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,2,0,1,305,1,305,1,305,1,25,25,1,1,1,1,2,1,863,1,20,3560,3720,0,90,34560,33780,33780,33780,27280,27280,34560,774,621,153,341,319,22,433,302,131,2,62,35,0,1438,525,34560,23930,231,0
2,15,15,86,85,460,620,440,400,530,640,20,27,19,27,20,25,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,309,1,309,2,0,1,309,4,20,0,1,1,1,1,2,1,491,1,20,4110,3560,0,47,34100,36460,36460,36460,27360,27360,34100,38,38,0,26,26,0,12,12,0,1,91,8,0,451,21,34100,22600,100,0
2,18,4,438,92,460,550,470,0,0,570,18,23,16,23,16,22,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,315,1,317,1,317,1,317,1,30,75,1,1,1,1,2,1,1150,2,0,0,0,9638,279,27834,27864,27864,27864,20270,20270,27834,0,0,0,0,0,0,0,0,0,0,0,0,0,5139,1140,27834,13870,868,0
2,46,7,598,97,513,658,493,0,0,648,22,28,21,29,22,28,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,183,1,183,1,183,1,183,1,0,0,1,1,1,1,2,1,2025,1,20,5100,3800,0,252,43000,43440,43440,43440,35240,35240,43000,0,0,0,0,0,0,0,0,0,0,0,0,0,2920,1423,43000,30700,633,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,0,2,0,2,0,2,0,1,35,35,1,1,1,1,2,2,0,3,0,0,0,0,38,0,20220,20220,20220,13420,13420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,53,0,8200,12,0
2,546,60,646,71,360,450,360,350,440,450,13,18,13,18,15,18,6,8,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,121,1,121,1,121,1,121,1,25,50,1,1,1,1,2,1,1831,1,20,0,0,8548,359,26958,28360,28360,28360,19360,19360,26958,236,209,27,190,172,18,46,37,9,0,94,6,0,3393,150,26958,14410,899,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,30,35,1,1,1,1,2,1,56,3,0,5000,0,0,0,15040,15240,15240,15240,9740,9740,15040,0,0,0,0,0,0,0,0,0,0,0,0,0,375,458,15040,8640,58,0
